product_id;product_name;product_href;price;nmb_reviews;raiting;date
106214211;Увлажнитель воздуха Xiaomi Smart Humidifier 2 Lite MJJSQ06DY белый;https://kaspi.kz/shop/p/uvlazhnitel-vozduha-xiaomi-smart-humidifier-2-lite-mjjsq06dy-belyi-106214211/?c=750000000;14007;5;9;2023.03.06
108977524;Xiaomi L32M7-EARU черный;https://kaspi.kz/shop/p/xiaomi-l32m7-earu-chernyi-108977524/?c=750000000;99990;0;0;2023.03.06
108909017;Xiaomi Mibro C2 XPAW009 белый;https://kaspi.kz/shop/p/xiaomi-mibro-c2-xpaw009-belyi-108909017/?c=750000000;13990;0;0;2023.03.06
108178778;Xiaomi Zhibai VL620 утюжок;https://kaspi.kz/shop/p/xiaomi-zhibai-vl620-utjuzhok-108178778/?c=750000000;24990;1;10;2023.03.06
105090896;Xiaomi HOTO QWCJY001;https://kaspi.kz/shop/p/xiaomi-hoto-qwcjy001-105090896/?c=750000000;33000;7;10;2023.03.06
104047448;Сетевой фильтр Xiaomi Fast Charger 20W 2A1C 1.8 м;https://kaspi.kz/shop/p/setevoi-fil-tr-xiaomi-fast-charger-20w-2a1c-1-8-m-104047448/?c=750000000;10900;8;10;2023.03.06
102937564;Xiaomi Deerma DEM-F323W;https://kaspi.kz/shop/p/xiaomi-deerma-dem-f323w-102937564/?c=750000000;13980;1;10;2023.03.06
100454529;Батарейка Xiaomi ZMI Rainbow 7 24 шт;https://kaspi.kz/shop/p/batareika-xiaomi-zmi-rainbow-7-24-sht-100454529/?c=750000000;3737;7;10;2023.03.06
106054108;Xiaomi Amazfit T-Rex 2 A2170 черный;https://kaspi.kz/shop/p/xiaomi-amazfit-t-rex-2-a2170-chernyi-106054108/?c=750000000;102872;29;10;2023.03.06
101777464;Xiaomi для компьютера TS Computer Glasses Pro HMJ02TS черный, золото 0.00;https://kaspi.kz/shop/p/xiaomi-dlja-komp-jutera-ts-computer-glasses-pro-hmj02ts-chernyi-zoloto-0-00-101777464/?c=750000000;14899;23;10;2023.03.06
104749003;Xiaomi умный ночник YLCG006, пластик, металл;https://kaspi.kz/shop/p/xiaomi-umnyi-nochnik-ylcg006-plastik-metall-104749003/?c=750000000;11990;13;10;2023.03.06
101507118;Xiaomi Mi Computer Monitor Light Bar BHR4838GL LED;https://kaspi.kz/shop/p/xiaomi-mi-computer-monitor-light-bar-bhr4838gl-led-101507118/?c=750000000;26958;49;10;2023.03.06
100694343;Xiaomi звуковая Oclean X Pro фиолетовый;https://kaspi.kz/shop/p/xiaomi-zvukovaja-oclean-x-pro-fioletovyi-100694343/?c=750000000;31955;22;10;2023.03.06
101900209;Отверка Xiaomi Ratchet Screwdriver;https://kaspi.kz/shop/p/otverka-xiaomi-ratchet-screwdriver-101900209/?c=750000000;9690;24;10;2023.03.06
100642064;Рюкзак Xiaomi Mi Classic Business Backpack 2 серый;https://kaspi.kz/shop/p/rjukzak-xiaomi-mi-classic-business-backpack-2-seryi-100642064/?c=750000000;13779;70;10;2023.03.06
101859135;Xiaomi электронные Yunmai S M1805;https://kaspi.kz/shop/p/xiaomi-elektronnye-yunmai-s-m1805-101859135/?c=750000000;17726;10;10;2023.03.06
105198371;Видеорегистратор Xiaomi 70mai Dash Cam M500-128 черный, серый;https://kaspi.kz/shop/p/videoregistrator-xiaomi-70mai-dash-cam-m500-128-chernyi-seryi-105198371/?c=750000000;59988;8;10;2023.03.06
29700027;Xiaomi Mijia Automatic черный;https://kaspi.kz/shop/p/xiaomi-mijia-automatic-chernyi-29700027/?c=750000000;13498;93;10;2023.03.06
100041288;Xiaomi подушка 8H H2 Butterfly 30x50 см, латекс;https://kaspi.kz/shop/p/xiaomi-podushka-8h-h2-butterfly-30x50-sm-lateks-100041288/?c=750000000;17990;29;9;2023.03.06
11400662;Xiaomi Mi Power Bank 3 Pro 20000 мАч черный;https://kaspi.kz/shop/p/xiaomi-mi-power-bank-3-pro-20000-mach-chernyi-11400662/?c=750000000;25900;256;9;2023.03.06
101743865;Xiaomi Mi Tripod Selfie Stick XMZPG05YM черный;https://kaspi.kz/shop/p/xiaomi-mi-tripod-selfie-stick-xmzpg05ym-chernyi-101743865/?c=750000000;13684;15;9;2023.03.06
103530315;Xiaomi MIIIW Wireless Silent Combo MWWC01-KZ черный + мышь;https://kaspi.kz/shop/p/xiaomi-miiiw-wireless-silent-combo-mwwc01-kz-chernyi-mysh--103530315/?c=750000000;14990;17;9;2023.03.06
104725957;Xiaomi Enchen Mocha-S роторная от аккумулятора;https://kaspi.kz/shop/p/xiaomi-enchen-mocha-s-rotornaja-ot-akkumuljatora-104725957/?c=750000000;14990;7;9;2023.03.06
108631936;Алкотестер Xiaomi Hydsto T1 YM-JJCSY01 Черный;https://kaspi.kz/shop/p/alkotester-xiaomi-hydsto-t1-ym-jjcsy01-chernyi-108631936/?c=750000000;9990;0;0;2023.03.06
103189866;Xiaomi CC02CZM серый;https://kaspi.kz/shop/p/xiaomi-cc02czm-seryi-103189866/?c=750000000;7900;10;10;2023.03.06
101251606;Xiaomi Oclean PW02 2 шт;https://kaspi.kz/shop/p/xiaomi-oclean-pw02-2-sht-101251606/?c=750000000;6690;13;10;2023.03.06
101615133;Настольная лампа Xiaomi MJTD01SYL Mi LED Desk Lamp 1S белый;https://kaspi.kz/shop/p/nastol-naja-lampa-xiaomi-mjtd01syl-mi-led-desk-lamp-1s-belyi-101615133/?c=750000000;23800;23;10;2023.03.06
100008350;Набор универсальный 25 в 1 Xiaomi MiJia Wiha JXLSD01XH;https://kaspi.kz/shop/p/nabor-universal-nyi-25-v-1-xiaomi-mijia-wiha-jxlsd01xh-100008350/?c=750000000;15000;63;10;2023.03.06
105728299;Xiaomi машинка универсальная Lusn L-DH006;https://kaspi.kz/shop/p/xiaomi-mashinka-universal-naja-lusn-l-dh006-105728299/?c=750000000;12700;15;10;2023.03.06
103503423;Wi-Fi роутер Xiaomi Mesh AX3000 2-pack;https://kaspi.kz/shop/p/wi-fi-router-xiaomi-mesh-ax3000-2-pack-103503423/?c=750000000;63935;8;10;2023.03.06
104529854;Xiaomi Soocas S32 роторная от аккумулятора;https://kaspi.kz/shop/p/xiaomi-soocas-s32-rotornaja-ot-akkumuljatora-104529854/?c=750000000;34229;20;10;2023.03.06
102042683;Xiaomi USB-Type-C SJX10ZM 1 м черный;https://kaspi.kz/shop/p/xiaomi-usb-type-c-sjx10zm-1-m-chernyi-102042683/?c=750000000;3790;3;10;2023.03.06
101897944;Xiaomi Smart Air Fryer MAF02/BHR4849EU белый;https://kaspi.kz/shop/p/xiaomi-smart-air-fryer-maf02-bhr4849eu-belyi-101897944/?c=750000000;54652;21;10;2023.03.06
108100032;Xiaomi Robot Vacuum S10+ BHR6368EU белый;https://kaspi.kz/shop/p/xiaomi-robot-vacuum-s10-bhr6368eu-belyi-108100032/?c=750000000;212060;5;10;2023.03.06
100380664;Xiaomi Mi Band 5 черный;https://kaspi.kz/shop/p/xiaomi-mi-band-5-chernyi-100380664/?c=750000000;18500;2326;10;2023.03.06
105239784;Фен Xiaomi ZHIBAI HL350 Черный;https://kaspi.kz/shop/p/fen-xiaomi-zhibai-hl350-chernyi-105239784/?c=750000000;19990;2;10;2023.03.06
102702897;Xiaomi Amazfit GTR 3 Pro серый-коричневый;https://kaspi.kz/shop/p/xiaomi-amazfit-gtr-3-pro-seryi-korichnevyi-102702897/?c=750000000;79990;35;10;2023.03.06
100685242;Удлинитель Xiaomi Mi Power Strip 1.8 м;https://kaspi.kz/shop/p/udlinitel-xiaomi-mi-power-strip-1-8-m-100685242/?c=750000000;6989;24;10;2023.03.06
102426973;Xiaomi Mi In-Ear Basic ZBW4355TY/HSEJ03JY серебристый;https://kaspi.kz/shop/p/xiaomi-mi-in-ear-basic-zbw4355ty-hsej03jy-serebristyi-102426973/?c=750000000;2990;9;10;2023.03.06
100719885;Xiaomi Mi Air Purifier 3C AC-M14-SC белый;https://kaspi.kz/shop/p/xiaomi-mi-air-purifier-3c-ac-m14-sc-belyi-100719885/?c=750000000;93000;28;9;2023.03.06
101917148;Xiaomi Mi True Air 2 Pro TWSEJ10WM черный;https://kaspi.kz/shop/p/xiaomi-mi-true-air-2-pro-twsej10wm-chernyi-101917148/?c=750000000;46948;19;9;2023.03.06
102696841;Видеорегистратор Xiaomi DDPai Mola N3 черный;https://kaspi.kz/shop/p/videoregistrator-xiaomi-ddpai-mola-n3-chernyi-102696841/?c=750000000;27990;9;9;2023.03.06
101921501;Xiaomi швабра Deerma DEM-TB880, зеленый;https://kaspi.kz/shop/p/xiaomi-shvabra-deerma-dem-tb880-zelenyi-101921501/?c=750000000;12700;21;9;2023.03.06
102687287;Xiaomi SmartMi Air Humidifier 2 v2 CJXJSQ04ZM белый;https://kaspi.kz/shop/p/xiaomi-smartmi-air-humidifier-2-v2-cjxjsq04zm-belyi-102687287/?c=750000000;69990;17;9;2023.03.06
108452374;Xiaomi 934177 , 50x76 мм, 50 листов, глянцевое покрытие;https://kaspi.kz/shop/p/xiaomi-934177-50x76-mm-50-listov-gljantsevoe-pokrytie-108452374/?c=750000000;15990;0;0;2023.03.06
108142335;Xiaomi Mi Deerma Meat Grinder DEM-JR02 серебристый;https://kaspi.kz/shop/p/xiaomi-mi-deerma-meat-grinder-dem-jr02-serebristyi-108142335/?c=750000000;19990;2;10;2023.03.06
108131677;Xiaomi ирригатор Soocas W3 pro импульсный голубой, белый;https://kaspi.kz/shop/p/xiaomi-irrigator-soocas-w3-pro-impul-snyi-goluboi-belyi-108131677/?c=750000000;21890;0;10;2023.03.06
106878681;Рюкзак Xiaomi 90 Go Fashion Business Backpack - Черный;https://kaspi.kz/shop/p/rjukzak-xiaomi-90-go-fashion-business-backpack---chernyi-106878681/?c=750000000;14990;1;10;2023.03.06
104801096;Xiaomi KingSmith Walking Pad X21;https://kaspi.kz/shop/p/xiaomi-kingsmith-walking-pad-x21-104801096/?c=750000000;349990;6;10;2023.03.06
101859170;Xiaomi электронные Yunmai S M1805 розовые;https://kaspi.kz/shop/p/xiaomi-elektronnye-yunmai-s-m1805-rozovye-101859170/?c=750000000;16977;2;10;2023.03.06
101109328;Xiaomi Mi Desktop Monitor 1C BHR4510GL черный;https://kaspi.kz/shop/p/xiaomi-mi-desktop-monitor-1c-bhr4510gl-chernyi-101109328/?c=750000000;80940;28;10;2023.03.06
101843950;Xiaomi дрель-шуруповерт Mi Brushless Drill MJWSZNJYDZ001QW;https://kaspi.kz/shop/p/xiaomi-drel--shurupovert-mi-brushless-drill-mjwsznjydz001qw-101843950/?c=750000000;48990;27;10;2023.03.06
100584253;Xiaomi Mi Electric Toothbrush Head 3 шт;https://kaspi.kz/shop/p/xiaomi-mi-electric-toothbrush-head-3-sht-100584253/?c=750000000;3990;14;10;2023.03.06
100561632;Xiaomi Yeelight 1S Colorful Bulb E27 Wi-Fi;https://kaspi.kz/shop/p/xiaomi-yeelight-1s-colorful-bulb-e27-wi-fi-100561632/?c=750000000;8500;10;10;2023.03.06
102349038;Xiaomi ультразвуковая Dr.Bei S7 белый;https://kaspi.kz/shop/p/xiaomi-ul-trazvukovaja-dr-bei-s7-belyi-102349038/?c=750000000;30990;12;10;2023.03.06
103212677;Xiaomi QWLSD001 HOTO Straight Handle Electric Screwdriver;https://kaspi.kz/shop/p/xiaomi-qwlsd001-hoto-straight-handle-electric-screwdriver-103212677/?c=750000000;19696;14;10;2023.03.06
106694701;Xiaomi Redmi Pad 10.61 дюйм 4 Гб/128 ГБ зеленый;https://kaspi.kz/shop/p/xiaomi-redmi-pad-10-61-djuim-4-gb-128-gb-zelenyi-106694701/?c=750000000;132082;8;10;2023.03.06
102471680;Xiaomi для компьютера MiJia Blu-ray Goggles Pro Clear белый;https://kaspi.kz/shop/p/xiaomi-dlja-komp-jutera-mijia-blu-ray-goggles-pro-clear-belyi-102471680/?c=750000000;14088;19;10;2023.03.06
100399593;Xiaomi CMJ0LX фен 1800 W;https://kaspi.kz/shop/p/xiaomi-cmj0lx-fen-1800-w-100399593/?c=750000000;20790;19;10;2023.03.06
100694346;Xiaomi звуковая Oclean X Pro зеленый;https://kaspi.kz/shop/p/xiaomi-zvukovaja-oclean-x-pro-zelenyi-100694346/?c=750000000;28990;12;10;2023.03.06
101615967;Xiaomi 90 Points Automatic Umbrella with LED Flashlight черный;https://kaspi.kz/shop/p/xiaomi-90-points-automatic-umbrella-with-led-flashlight-chernyi-101615967/?c=750000000;11900;57;10;2023.03.06
101858225;Xiaomi Dr.Bei GF3 Portable Water Flosser;https://kaspi.kz/shop/p/xiaomi-dr-bei-gf3-portable-water-flosser-101858225/?c=750000000;16990;8;10;2023.03.06
101499629;Xiaomi Mi Electric Shaver S500 Сменная головка для электробритвы;https://kaspi.kz/shop/p/xiaomi-mi-electric-shaver-s500-smennaja-golovka-dlja-elektrobritvy-101499629/?c=750000000;4964;17;10;2023.03.06
47500036;Xiaomi ночник Yeelight Motion Sensor Nightlight, пластик;https://kaspi.kz/shop/p/xiaomi-nochnik-yeelight-motion-sensor-nightlight-plastik-47500036/?c=750000000;7890;41;10;2023.03.06
100611698;Xiaomi акватестер Mi TDS Pen PEA4000CN белый;https://kaspi.kz/shop/p/xiaomi-akvatester-mi-tds-pen-pea4000cn-belyi-100611698/?c=750000000;6499;14;10;2023.03.06
101635666;Видеорегистратор Xiaomi 70mai Dash Cam A800S черный;https://kaspi.kz/shop/p/videoregistrator-xiaomi-70mai-dash-cam-a800s-chernyi-101635666/?c=750000000;54658;25;10;2023.03.06
104167556;Xiaomi ультразвуковая Soocas X3 Pro фиолетовый;https://kaspi.kz/shop/p/xiaomi-ul-trazvukovaja-soocas-x3-pro-fioletovyi-104167556/?c=750000000;30895;7;9;2023.03.06
100576920;Xiaomi Mi Wireless Mouse 2 черный;https://kaspi.kz/shop/p/xiaomi-mi-wireless-mouse-2-chernyi-100576920/?c=750000000;6876;71;9;2023.03.06
102438518;Xiaomi для компьютера MiJia Blu-ray Goggles Pro Dark Blue синий;https://kaspi.kz/shop/p/xiaomi-dlja-komp-jutera-mijia-blu-ray-goggles-pro-dark-blue-sinii-102438518/?c=750000000;11899;14;9;2023.03.06
107704754;FM-трансмиттер Xiaomi Roidmi 3S черный;https://kaspi.kz/shop/p/fm-transmitter-xiaomi-roidmi-3s-chernyi-107704754/?c=750000000;12900;4;9;2023.03.06
104979393;Xiaomi VACUUM MOP 2S XMSTJQR2S/BHR5771EU белый;https://kaspi.kz/shop/p/xiaomi-vacuum-mop-2s-xmstjqr2s-bhr5771eu-belyi-104979393/?c=750000000;89990;16;9;2023.03.06
104431326;Xiaomi MJJMQ02-ZJ ручной перкуссионный;https://kaspi.kz/shop/p/xiaomi-mjjmq02-zj-ruchnoi-perkussionnyi-104431326/?c=750000000;62990;8;9;2023.03.06
102743177;Xiaomi Mi Band 4 черный;https://kaspi.kz/shop/p/xiaomi-mi-band-4-chernyi-102743177/?c=750000000;2490;21;9;2023.03.06
101540669;Xiaomi Redmi AirDots 3 белый;https://kaspi.kz/shop/p/xiaomi-redmi-airdots-3-belyi-101540669/?c=750000000;18987;78;9;2023.03.06
100788952;Xiaomi Mi True Wireless Earphones 2 Basic белый;https://kaspi.kz/shop/p/xiaomi-mi-true-wireless-earphones-2-basic-belyi-100788952/?c=750000000;15990;175;9;2023.03.06
101752088;Xiaomi Enchen Warrior роторная от сети / аккумулятора;https://kaspi.kz/shop/p/xiaomi-enchen-warrior-rotornaja-ot-seti-akkumuljatora-101752088/?c=750000000;4990;13;9;2023.03.06
101398177;Xiaomi Vacuum Cleaner Light MJWXCQ03DY белый;https://kaspi.kz/shop/p/xiaomi-vacuum-cleaner-light-mjwxcq03dy-belyi-101398177/?c=750000000;68484;41;9;2023.03.06
7600569;Wi-Fi роутер Xiaomi Mi 4C;https://kaspi.kz/shop/p/wi-fi-router-xiaomi-mi-4c-7600569/?c=750000000;8582;46;9;2023.03.06
100749462;Xiaomi Mi Vacuum Cleaner Mini белый;https://kaspi.kz/shop/p/xiaomi-mi-vacuum-cleaner-mini-belyi-100749462/?c=750000000;24890;17;8;2023.03.06
108882124;Xiaomi электронные Smart Scale 2;https://kaspi.kz/shop/p/xiaomi-elektronnye-smart-scale-2-108882124/?c=750000000;11900;0;0;2023.03.06
108616604;Xiaomi Redmi Buds 4 Pro черный;https://kaspi.kz/shop/p/xiaomi-redmi-buds-4-pro-chernyi-108616604/?c=750000000;34890;0;0;2023.03.06
108164708;Шлифмашина многофункциональная Xiaomi QWLDM001 HOTO 35in1 Rotary Tool Kit;https://kaspi.kz/shop/p/shlifmashina-mnogofunktsional-naja-xiaomi-qwldm001-hoto-35in1-rotary-tool-kit-108164708/?c=750000000;24042;0;0;2023.03.06
108287547;Камера видеонаблюдения Xiaomi Home Security C30 CMSXJ21E 2560x1440;https://kaspi.kz/shop/p/kamera-videonabljudenija-xiaomi-home-security-c30-cmsxj21e-2560x1440-108287547/?c=750000000;24990;0;10;2023.03.06
107677281;Xiaomi RedmiBook 15 XMA2101-BN JYU4525RU серый;https://kaspi.kz/shop/p/xiaomi-redmibook-15-xma2101-bn-jyu4525ru-seryi-107677281/?c=750000000;249990;3;10;2023.03.06
107460686;Xiaomi штыковая Nextool 100 см;https://kaspi.kz/shop/p/xiaomi-shtykovaja-nextool-100-sm-107460686/?c=750000000;19000;2;10;2023.03.06
104191479;Xiaomi ирригатор Dr.Bei F2 Pink импульсный розовый;https://kaspi.kz/shop/p/xiaomi-irrigator-dr-bei-f2-pink-impul-snyi-rozovyi-104191479/?c=750000000;20989;1;10;2023.03.06
103659195;Xiaomi ирригатор Portable Soocas W1 импульсный белый;https://kaspi.kz/shop/p/xiaomi-irrigator-portable-soocas-w1-impul-snyi-belyi-103659195/?c=750000000;25990;13;10;2023.03.06
103379556;Xiaomi Mi 37W Dual Port Car Charger черный;https://kaspi.kz/shop/p/xiaomi-mi-37w-dual-port-car-charger-chernyi-103379556/?c=750000000;5990;11;10;2023.03.06
101859220;Xiaomi электронные Yunmai M1805;https://kaspi.kz/shop/p/xiaomi-elektronnye-yunmai-m1805-101859220/?c=750000000;13026;2;10;2023.03.06
101503007;Xiaomi насадка на швабру Deerma Spray MOP TB500 - TB800, белый;https://kaspi.kz/shop/p/xiaomi-nasadka-na-shvabru-deerma-spray-mop-tb500---tb800-belyi-101503007/?c=750000000;1200;12;10;2023.03.06
105320816;Xiaomi Mi Band 7 Chinese Version черный;https://kaspi.kz/shop/p/xiaomi-mi-band-7-chinese-version-chernyi-105320816/?c=750000000;21391;11;10;2023.03.06
100129635;Xiaomi Mi Curved Gaming XMMNTWQ34 черный;https://kaspi.kz/shop/p/xiaomi-mi-curved-gaming-xmmntwq34-chernyi-100129635/?c=750000000;231982;86;10;2023.03.06
102564201;Набор универсальный 25 в 1 Xiaomi MJJXLSD002QW;https://kaspi.kz/shop/p/nabor-universal-nyi-25-v-1-xiaomi-mjjxlsd002qw-102564201/?c=750000000;11550;34;10;2023.03.06
101918419;Xiaomi Viomi 1.5 л черный;https://kaspi.kz/shop/p/xiaomi-viomi-1-5-l-chernyi-101918419/?c=750000000;14000;17;10;2023.03.06
104960716;Xiaomi PAXWPB15PDZM 10000 мАч черный;https://kaspi.kz/shop/p/xiaomi-paxwpb15pdzm-10000-mach-chernyi-104960716/?c=750000000;14890;9;10;2023.03.06
101389962;Xiaomi Mi Outdoor Speaker черный;https://kaspi.kz/shop/p/xiaomi-mi-outdoor-speaker-chernyi-101389962/?c=750000000;22989;16;10;2023.03.06
103965170;Xiaomi Seemagic Electric Nail Clipper SMNC01 машинка для маникюра;https://kaspi.kz/shop/p/xiaomi-seemagic-electric-nail-clipper-smnc01-mashinka-dlja-manikjura-103965170/?c=750000000;12500;11;10;2023.03.06
101636752;Xiaomi M01 Sothing ультрафиолетовый;https://kaspi.kz/shop/p/xiaomi-m01-sothing-ul-trafioletovyi-101636752/?c=750000000;18800;14;10;2023.03.06
103116657;Xiaomi HuoHou Electric Grinder HU0142 белая;https://kaspi.kz/shop/p/xiaomi-huohou-electric-grinder-hu0142-belaja-103116657/?c=750000000;9547;14;10;2023.03.06
101662021;Xiaomi Qcooker QS-1701 белый;https://kaspi.kz/shop/p/xiaomi-qcooker-qs-1701-belyi-101662021/?c=750000000;24680;31;10;2023.03.06
106135842;Xiaomi Xiaomi 120W Charging Combo (Type-A) белый;https://kaspi.kz/shop/p/xiaomi-xiaomi-120w-charging-combo-type-a-belyi-106135842/?c=750000000;22150;3;10;2023.03.06
105574567;Видеорегистратор Xiaomi DDPAI Dash Cam Mini 3 32Gb черный;https://kaspi.kz/shop/p/videoregistrator-xiaomi-ddpai-dash-cam-mini-3-32gb-chernyi-105574567/?c=750000000;39990;6;10;2023.03.06
102162788;Xiaomi MDY-11-EX 33W белый;https://kaspi.kz/shop/p/xiaomi-mdy-11-ex-33w-belyi-102162788/?c=750000000;8900;58;10;2023.03.06
11200512;Xiaomi электронные, диагностические Mi Smart Scale 2 XMTZC02HM;https://kaspi.kz/shop/p/xiaomi-elektronnye-diagnosticheskie-mi-smart-scale-2-xmtzc02hm-11200512/?c=750000000;14700;63;10;2023.03.06
101202753;Xiaomi Mi Router AX1800 белый;https://kaspi.kz/shop/p/xiaomi-mi-router-ax1800-belyi-101202753/?c=750000000;29920;19;10;2023.03.06
103718060;Xiaomi электронные, диагностические Scale 2 SDI Limited Edition;https://kaspi.kz/shop/p/xiaomi-elektronnye-diagnosticheskie-scale-2-sdi-limited-edition-103718060/?c=750000000;22800;8;9;2023.03.06
103960758;Xiaomi Buds 3T Pro белый;https://kaspi.kz/shop/p/xiaomi-buds-3t-pro-belyi-103960758/?c=750000000;39990;11;9;2023.03.06
101705977;Xiaomi звуковая DR.BEI GY1 красный;https://kaspi.kz/shop/p/xiaomi-zvukovaja-dr-bei-gy1-krasnyi-101705977/?c=750000000;7989;37;9;2023.03.06
101321175;Xiaomi Mi Air Purifier Pro H AC-M13-SC белый;https://kaspi.kz/shop/p/xiaomi-mi-air-purifier-pro-h-ac-m13-sc-belyi-101321175/?c=750000000;199990;20;9;2023.03.06
101711365;Xiaomi Enchen Stone роторная от аккумулятора;https://kaspi.kz/shop/p/xiaomi-enchen-stone-rotornaja-ot-akkumuljatora-101711365/?c=750000000;4709;20;9;2023.03.06
100674774;Xiaomi Duka LS-P Laser Range Finder;https://kaspi.kz/shop/p/xiaomi-duka-ls-p-laser-range-finder-100674774/?c=750000000;21450;92;9;2023.03.06
100112475;Xiaomi Mi Power Bank 3 20000 мАч белый;https://kaspi.kz/shop/p/xiaomi-mi-power-bank-3-20000-mach-belyi-100112475/?c=750000000;13990;61;9;2023.03.06
101285021;Xiaomi Roidmi 3S BFQ04RM черный;https://kaspi.kz/shop/p/xiaomi-roidmi-3s-bfq04rm-chernyi-101285021/?c=750000000;12999;25;9;2023.03.06
106264576;Xiaomi Mi Robot Vacuum Mop 2 STYTJ03ZHM белый;https://kaspi.kz/shop/p/xiaomi-mi-robot-vacuum-mop-2-stytj03zhm-belyi-106264576/?c=750000000;152900;3;9;2023.03.06
103915274;Xiaomi MSDS 10S2P 36V 4.4Ah;https://kaspi.kz/shop/p/xiaomi-msds-10s2p-36v-4-4ah-103915274/?c=750000000;11394;18;9;2023.03.06
107647273;Классический термос Xiaomi 0.480 л Mijia Cup 2 черный;https://kaspi.kz/shop/p/klassicheskii-termos-xiaomi-0-480-l-mijia-cup-2-chernyi-107647273/?c=750000000;13500;0;0;2023.03.06
108656725;Кабель Xiaomi USB TypeC (M), USB 2.0 (M) черный;https://kaspi.kz/shop/p/kabel-xiaomi-usb-typec-m-usb-2-0-m-chernyi-108656725/?c=750000000;3790;1;10;2023.03.06
108080347;Xiaomi HuoHou Electric Grinder HU0201, пластик;https://kaspi.kz/shop/p/xiaomi-huohou-electric-grinder-hu0201-plastik-108080347/?c=750000000;9990;5;10;2023.03.06
108118482;Xiaomi Dreame D10s Pro черный;https://kaspi.kz/shop/p/xiaomi-dreame-d10s-pro-chernyi-108118482/?c=750000000;219990;3;10;2023.03.06
107601391;Xiaomi BHR5884GL 10000 мАч синий;https://kaspi.kz/shop/p/xiaomi-bhr5884gl-10000-mach-sinii-107601391/?c=750000000;11390;1;10;2023.03.06
106357776;Xiaomi звуковая Enpuly Ultrasonic Electric Toothbrush B200 синий;https://kaspi.kz/shop/p/xiaomi-zvukovaja-enpuly-ultrasonic-electric-toothbrush-b200-sinii-106357776/?c=750000000;7990;1;10;2023.03.06
106357726;Xiaomi звуковая Enpuly Ultrasonic Electric Toothbrush B200 красный;https://kaspi.kz/shop/p/xiaomi-zvukovaja-enpuly-ultrasonic-electric-toothbrush-b200-krasnyi-106357726/?c=750000000;7990;0;10;2023.03.06
106250148;Xiaomi Yunmai электронные Smart Scale M1301;https://kaspi.kz/shop/p/xiaomi-yunmai-elektronnye-smart-scale-m1301-106250148/?c=750000000;29970;2;10;2023.03.06
105922353;Xiaomi Soundbar 3.1ch;https://kaspi.kz/shop/p/xiaomi-soundbar-3-1ch-105922353/?c=750000000;103900;1;10;2023.03.06
104879126;Рюкзак Xiaomi 90 Go Urban Daily Backpack черный;https://kaspi.kz/shop/p/rjukzak-xiaomi-90-go-urban-daily-backpack-chernyi-104879126/?c=750000000;19990;6;10;2023.03.06
104570469;Xiaomi Mi Pocket Edition Pro 10000 мАч синий;https://kaspi.kz/shop/p/xiaomi-mi-pocket-edition-pro-10000-mach-sinii-104570469/?c=750000000;16980;12;10;2023.03.06
104167895;Xiaomi ультразвуковая Soocas X3 Pro голубой;https://kaspi.kz/shop/p/xiaomi-ul-trazvukovaja-soocas-x3-pro-goluboi-104167895/?c=750000000;30880;11;10;2023.03.06
102439171;Ремешок Xiaomi для Xiaomi Mi Band 5/6 оранжевый;https://kaspi.kz/shop/p/remeshok-xiaomi-dlja-xiaomi-mi-band-5-6-oranzhevyi-102439171/?c=750000000;1000;7;10;2023.03.06
101784923;Рюкзак Xiaomi Ninetygo Points Vitality College Casual Backpack Dark Red красный;https://kaspi.kz/shop/p/rjukzak-xiaomi-ninetygo-points-vitality-college-casual-backpack-dark-red-krasnyi-101784923/?c=750000000;19990;2;10;2023.03.06
101612241;Диспенсер для жидкого мыла Xiaomi Mi;https://kaspi.kz/shop/p/dispenser-dlja-zhidkogo-myla-xiaomi-mi-101612241/?c=750000000;6990;6;10;2023.03.06
101272176;Настольная лампа Xiaomi Mi Smart LED Desk Lamp Pro MJTD02YL;https://kaspi.kz/shop/p/nastol-naja-lampa-xiaomi-mi-smart-led-desk-lamp-pro-mjtd02yl-101272176/?c=750000000;44000;10;10;2023.03.06
100688418;Xiaomi Mijia Smart Multi-Mode Gateway 3 ZNDMWG03LM белый;https://kaspi.kz/shop/p/xiaomi-mijia-smart-multi-mode-gateway-3-zndmwg03lm-belyi-100688418/?c=750000000;27890;13;10;2023.03.06
101389935;Xiaomi Mi Outdoor Speaker синий;https://kaspi.kz/shop/p/xiaomi-mi-outdoor-speaker-sinii-101389935/?c=750000000;22490;15;10;2023.03.06
100903918;Xiaomi механическая Mijia Sonic Electric T500 белый;https://kaspi.kz/shop/p/xiaomi-mehanicheskaja-mijia-sonic-electric-t500-belyi-100903918/?c=750000000;21990;14;10;2023.03.06
101769008;Xiaomi Trouver Robot LDS Vacuum Mop Finder RLS3 белый;https://kaspi.kz/shop/p/xiaomi-trouver-robot-lds-vacuum-mop-finder-rls3-belyi-101769008/?c=750000000;157087;33;10;2023.03.06
100695443;Xiaomi Аппарат для ультразвуковой чистки лица inFace Sonic Cleansing Device MS2000 розовый;https://kaspi.kz/shop/p/xiaomi-apparat-dlja-ul-trazvukovoi-chistki-litsa-inface-sonic-cleansing-device-ms2000-rozovyi-100695443/?c=750000000;9990;13;10;2023.03.06
